,Primacy_Agency,PWSID,PWS_Name,Sys_Size,Pb_Pipe,Pb_Connector,Galv_Pb,Galv_noPb,Unknown,no_reports,Total,county_fips,states_fips,FIPS,Total_Pb,pct_Pb
233,AZ,AZ0407025,PHOENIX CITY OF,Large,0,0,0,0,231049,0,455768,407,4,4407,0,0
234,AZ,AZ0407026,DESERT HILLS WATER,Medium,0,0,0,0,0,1730,1730,407,4,4407,0,0
235,AZ,AZ0407046,LIBERTY WATER LPSCO,Large,0,0,0,0,110,0,20600,407,4,4407,0,0
236,AZ,AZ0407065,ROSE VALLEY WATER COMPANY,Medium,0,0,0,0,0,0,2395,407,4,4407,0,0
237,AZ,AZ0407090,CHANDLER CITY OF,Large,0,0,0,0,19721,0,85456,407,4,4407,0,0
238,AZ,AZ0407092,GILBERT Ã¢â‚¬â€œ TOWN OF,Large,0,0,0,0,18369,0,88757,407,4,4407,0,0
239,AZ,AZ0407093,GLENDALE CITY OF,Large,0,0,0,0,0,69001,69001,407,4,4407,0,0
240,AZ,AZ0407095,MESA CITY OF,Large,0,0,0,0,0,0,160777,407,4,4407,0,0
241,AZ,AZ0407096,PEORIA CITY OF,Large,0,0,0,2,3769,0,75389,407,4,4407,0,0
242,AZ,AZ0407098,SCOTTSDALE CITY OF,Large,0,0,0,3800,1083,0,92281,407,4,4407,0,0
243,AZ,AZ0407099,EPCOR WATER - SUN CITY,Medium,0,0,0,0,0,0,25248,407,4,4407,0,0
244,AZ,AZ0407100,TEMPE CITY OF,Large,0,0,0,0,44121,0,44121,407,4,4407,0,0
245,AZ,AZ0407150,EPCOR WATER - SUN CITY WEST,Medium,0,0,0,0,0,0,15626,407,4,4407,0,0
246,AZ,AZ0407500,SURPRISE CITY OF - MOUNTAIN VISTA,Large,0,0,0,0,0,0,18770,407,4,4407,0,0
247,AZ,AZ0407504,EPCOR WATER - ANTHEM,Medium,0,0,0,0,0,0,9157,407,4,4407,0,0
248,AZ,AZ0407695,EPCOR WATER - AGUA FRIA,Large,0,0,0,0,0,46950,46950,407,4,4407,0,0
249,AZ,AZ0408001,OATMAN WATER COMPANY,Small,0,0,0,0,0,140,140,408,4,4408,0,0
250,AZ,AZ0408015,EPCOR WATER - LAKE HAVASU,Medium,0,0,0,0,0,0,2033,408,4,4408,0,0
251,AZ,AZ0408018,KATHERINE RESORTS LANDING,Small,0,0,0,0,0,44,44,408,4,4408,0,0
252,AZ,AZ0408022,LAKE HAVASU CITY OF,Medium,0,0,0,0,0,0,33000,408,4,4408,0,0
253,AZ,AZ0408026,HAVASU HEIGHTS DWID,Small,0,0,0,0,0,210,210,408,4,4408,0,0
254,AZ,AZ0408037,Bullhead City Water System,Small,0,0,0,0,0,74,74,408,4,4408,0,0
255,AZ,AZ0408046,LAGOON ESTATES WC UNIT 2,Small,0,0,0,0,0,40,40,408,4,4408,0,0
256,AZ,AZ0408059,MT TIPTON WATER COMPANY,Small,0,0,0,0,0,737,737,408,4,4408,0,0
257,AZ,AZ0409003,ARIZONA WATER CO - LAKESIDE,Medium,0,0,0,0,2056,0,4356,409,4,4409,0,0
258,AZ,AZ0410004,COMMUNITY WC OF GREEN VALLEY,Medium,0,0,0,0,250,0,13050,410,4,4410,0,0
259,AZ,AZ0410112,TUCSON CITY OF,Large,0,0,0,0,62000,0,248001,410,4,4410,0,0
260,AZ,AZ0410164,ORO VALLEY WATER UTILITY,Medium,0,0,0,0,0,0,20888,410,4,4410,0,0
261,AZ,AZ0411039,APACHE JUNCTION WATER DISTRICT,Medium,0,3800,0,0,0,0,3800,411,4,4411,3800,1
262,AZ,AZ0411128,EPCOR - San Tan Water District,Medium,0,0,0,0,0,0,31370,411,4,4411,0,0
263,AZ,AZ0413045,PRESCOTT CITY OF,Medium,0,250,1350,5000,5000,0,25600,413,4,4413,1600,0.0625
264,AZ,AZ0413048,TOWN OF PRESCOTT VALLEY,Medium,0,0,0,0,3016,0,22505,413,4,4413,0,0
265,AZ,AZ0414004,FAR WEST WATER & SEWER INC,Medium,0,0,0,0,0,0,18804,414,4,4414,0,0
266,AZ,AZ0414024,YUMA CITY OF,Large,0,0,0,0,0,33331,33331,414,4,4414,0,0
267,AZ,AZ0420423,UNIVERSITY OF ARIZONA,Medium,0,0,0,0,0,0,96,420,4,4420,0,0
268,CA,CA0110001,ALAMEDA COUNTY WATER DISTRICT,Large,0,0,0,0,0,0,84730,110,6,6110,0,0
269,CA,CA0110005,East Bay Municipal Water District,Large,0,2380,0,0,173,0,386000,110,6,6110,2380,0.006165803
270,CA,CA0110006,CITY OF HAYWARD,Large,0,0,0,0,0,0,36081,110,6,6110,0,0
271,CA,CA0110010,ZONE 7 WATER AGENCY,Large,0,0,0,0,0,0,13,110,6,6110,0,0
272,CA,CA0400070,BUTTE-GLENN COMMUNITY COLLEGE DIST,Medium,0,0,0,0,0,35,35,400,6,6400,0,0
273,CA,CA0410002,CAL-WATER SERVICE CO.-CHICO,Large,0,0,0,0,0,0,28910,410,6,6410,0,0
274,CA,CA0410007,PARADISE IRRIGATION DISTRICT,Medium,0,0,0,0,0,0,2369,410,6,6410,0,0
275,CA,CA0510016,CCWD - EBBETTS PASS,Medium,0,0,0,100,0,0,5981,510,6,6510,0,0
276,CA,CA0600050,CALTRANS-MAXWELL RESTSTOPS,Medium,0,0,0,0,0,0,2,600,6,6600,0,0
277,CA,CA0710001,CITY OF ANTIOCH,Large,0,0,0,0,0,0,33315,710,6,6710,0,0
278,CA,CA0710003,CONTRA COSTA WATER DISTRICT,Large,0,0,0,0,0,0,60334,710,6,6710,0,0
279,CA,CA0710006,CITY OF MARTINEZ,Medium,0,0,0,22,0,0,9945,710,6,6710,0,0
280,CA,CA0710010,RANDALL-BOLD WATER TREATMENT PLANT,Large,0,0,0,0,0,3,3,710,6,6710,0,0
281,CA,CA0910001,EL DORADO ID - MAIN,Large,0,0,61,0,0,0,41226,910,6,6910,61,0.001479649
282,CA,CA1000315,CLAY JOINT ELEMENTARY SCHOOL,Small,0,0,0,0,0,5,5,0,6,6000,0,0
283,CA,CA1010001,BAKMAN WATER COMPANY,Medium,0,0,0,0,0,0,2542,10,6,6010,0,0
284,CA,CA1010003,CITY OF CLOVIS,Large,0,0,0,5600,0,0,36341,10,6,6010,0,0
285,CA,CA1010007,CITY OF FRESNO,Large,0,0,0,3294,0,0,142639,10,6,6010,0,0
286,CA,CA1010339,CALIFORNIA STATE UNIVERSITY FRESNO,Medium,0,0,0,0,75,0,159,10,6,6010,0,0
287,CA,CA1210013,HUMBOLDT BAY MWD,Large,0,0,0,0,0,0,206,210,6,6210,0,0
288,CA,CA1310800,CALIPATRIA STATE PRISON,Medium,0,0,0,0,0,0,996,310,6,6310,0,0
289,CA,CA1503341,TEJON CASTAC WD - I5 & LAVAL RD,Medium,0,0,0,0,0,0,114,503,6,6503,0,0
290,CA,CA1510003,CWS - BAKERSFIELD,Large,0,0,0,0,0,0,63149,510,6,6510,0,0
291,CA,CA1510031,"BAKERSFIELD, CITY OF",Large,0,0,0,4,0,0,48523,510,6,6510,0,0
292,CA,CA1510040,KERN COUNTY WATER AGENCY,Large,0,0,0,0,0,0,24,510,6,6510,0,0
293,CA,CA1510053,ANTELOPE VALLEY E KERN WTR AGY-ROSAMOND,Medium,0,0,0,0,0,0,15,510,6,6510,0,0
294,CA,CA1510055,CWS - NORTH GARDEN,Medium,0,0,0,0,0,0,8195,510,6,6510,0,0
295,CA,CA1600023,AZCAL MANAGEMENT CO,Small,0,0,0,0,0,21,21,600,6,6600,0,0
296,CA,CA1700519,CRESCENT BAY IMPROVEMENT COMPANY,Small,0,0,0,24,0,0,24,700,6,6700,0,0
297,CA,CA1700568,HARBOR VIEW MUTUAL WATER COMPANY,Small,0,0,0,0,246,0,246,700,6,6700,0,0
298,CA,CA1700581,CACHE CREEK MOBILE HOME PARK,Small,0,0,0,0,0,0,45,700,6,6700,0,0
299,CA,CA1700584,WESTWIND MOBILE HOME PARK,Small,0,0,0,0,0,0,42,700,6,6700,0,0
300,CA,CA1710005,LUCERNE WATER CO. - CAL WATER SERVICE,Small,0,0,0,0,1225,0,1225,710,6,6710,0,0
301,CA,CA1710018,LAKE COUNTY CSA 2 - SPRING VALLEY,Small,0,0,0,0,479,0,479,710,6,6710,0,0
302,CA,CA1910001,CITY OF ALHAMBRA,Medium,0,0,0,0,0,0,17498,910,6,6910,0,0
303,CA,CA1910007,AZUSA LIGHT AND WATER,Large,0,0,0,9360,0,0,23590,910,6,6910,0,0
304,CA,CA1910009,VALLEY COUNTY WATER DIST.,Large,0,0,0,8000,0,0,12673,910,6,6910,0,0
305,CA,CA1910013,BELLFLOWER - SOMERSET MWC,Medium,0,0,0,6937,0,0,6937,910,6,6910,0,0
306,CA,CA1910017,SANTA CLARITA VALLEY W.A.-SANTA CLARITA,Large,0,0,0,0,0,0,32179,910,6,6910,0,0
307,CA,CA1910018,BELLFLOWER MUNICIPAL WATER SYSTEM,Medium,0,0,0,0,0,0,1826,910,6,6910,0,0
308,CA,CA1910021,LIBERTY UTILITIES - COMPTON,Medium,0,0,0,529,0,0,8315,910,6,6910,0,0
309,CA,CA1910033,CALIFORNIA WATER SERVICE CO. - DOMINGUEZ,Large,0,0,0,0,0,0,32996,910,6,6910,0,0
310,CA,CA1910034,"DOWNEY - CITY, WATER DEPT.",Large,0,0,0,1899,0,0,23482,910,6,6910,0,0
311,CA,CA1910036,CALIFORNIA WATER SERVICE CO. - ELA,Large,0,0,0,0,0,0,24371,910,6,6910,0,0
312,CA,CA1910039,SAN GABRIEL VALLEY WATER CO.-EL MONTE,Large,0,0,0,7082,0,0,46346,910,6,6910,0,0
313,CA,CA1910041,THREE VALLEYS MWD,Medium,0,0,0,0,0,0,15,910,6,6910,0,0
314,CA,CA1910043,"GLENDALE-CITY, WATER DEPT.",Large,0,0,0,0,0,0,34120,910,6,6910,0,0
315,CA,CA1910045,ANTELOPE VALLEY-EAST KERN WATER AGENCY,Large,0,0,0,0,0,0,155,910,6,6910,0,0
316,CA,CA1910048,SANTA CLARITA VALLEY W.A.-IMPORTED DIVIS,Large,0,0,0,0,0,0,26,910,6,6910,0,0
317,CA,CA1910060,LA PUENTE VALLEY CWD,Large,0,0,0,0,0,0,2506,910,6,6910,0,0
318,CA,CA1910065,"LONG BEACH-CITY, WATER DEPT.",Large,0,11,0,0,0,0,91664,910,6,6910,11,0.000120003
319,CA,CA1910067,"LOS ANGELES-CITY, DEPT. OF WATER & POWER",Large,0,0,0,18037,0,0,736219,910,6,6910,0,0
320,CA,CA1910070,"LOS ANGELES CWWD 40,REG 4 & 34-LANCASTER",Large,0,0,0,0,50583,0,50583,910,6,6910,0,0
321,CA,CA1910083,"MANHATTAN BEACH-CITY, WATER DEPT.",Medium,0,0,0,0,0,0,13433,910,6,6910,0,0
322,CA,CA1910087,METROPOLITAN WATER DIST. OF SO. CAL.,Large,0,0,0,0,0,0,308,910,6,6910,0,0
323,CA,CA1910102,PALMDALE WATER DIST.,Large,0,0,0,0,0,0,26797,910,6,6910,0,0
324,CA,CA1910124,"PASADENA-CITY, WATER DEPT.",Large,0,0,0,522,0,0,36448,910,6,6910,0,0
325,CA,CA1910126,"POMONA - CITY, WATER DEPT.",Large,0,0,0,7968,0,0,32000,910,6,6910,0,0
326,CA,CA1910128,COVINA IRRIGATING CO.,Large,0,0,0,0,0,12,12,910,6,6910,0,0
327,CA,CA1910142,GSWC-SAN DIMAS,Medium,0,0,0,0,1727,0,16455,910,6,6910,0,0
328,CA,CA1910144,SAN GABRIEL COUNTY WD,Medium,0,0,0,5906,3358,0,9264,910,6,6910,0,0
329,CA,CA1910155,GSWC - SOUTHWEST,Large,0,0,0,3522,0,0,54826,910,6,6910,0,0
330,CA,CA1910173,"WHITTIER-CITY, WATER DEPT.",Medium,0,0,0,0,0,0,11368,910,6,6910,0,0
331,CA,CA1910179,"BURBANK-CITY, WATER DEPT.",Large,0,0,0,10,0,0,26953,910,6,6910,0,0
332,CA,CA1910194,ROWLAND WATER DISTRICT,Medium,0,0,0,0,0,0,13807,910,6,6910,0,0
333,CA,CA1910199,CALIFORNIA DOMESTIC WATER COMPANY,Large,0,0,0,0,0,0,21,910,6,6910,0,0
334,CA,CA1910205,SUBURBAN WATER SYSTEMS-SAN JOSE,Large,0,0,0,198,0,0,39991,910,6,6910,0,0
335,CA,CA1910213,TORRANCE-CITY - WATER DEPT.,Large,0,0,0,0,0,26226,26226,910,6,6910,0,0
336,CA,CA1910218,LA HABRA HEIGHTS CWD,Large,0,0,0,165,0,0,1994,910,6,6910,0,0
337,CA,CA1910234,WALNUT VALLEY WATER DISTRICT,Medium,0,0,0,0,0,0,27106,910,6,6910,0,0
338,CA,CA1910239,"LAKEWOOD - CITY, WATER DEPT.",Medium,0,0,0,4376,0,0,20041,910,6,6910,0,0
339,CA,CA1910240,SANTA CLARITA VALLEY W.A.-VALENCIA DIVIS,Medium,0,0,0,0,0,0,30184,910,6,6910,0,0
340,CA,CA1910255,SANTA CLARITA VALLEY W.A.-TESORO DIV.,Medium,0,0,0,0,0,0,1168,910,6,6910,0,0
341,CA,CA1910303,ANTELOPE VALLEY POPPY RESERVE STATE PARK,Medium,0,0,0,0,0,0,3,910,6,6910,0,0
342,CA,CA2000526,PIKE RANCH MUTUAL WATER CO,Small,0,0,0,0,0,19,19,0,6,6000,0,0
343,CA,CA2000544,MADERA CO MD1-HIDDEN LAKE ESTATES,Small,0,0,0,0,0,49,49,0,6,6000,0,0
344,CA,CA2000690,MD 73 QUARTZ MOUNTAIN,Small,0,0,0,0,0,0,127,0,6,6000,0,0
345,CA,CA2000729,MADERA CO SA16 SUMNER HILL-WATER SYSTEM,Small,0,0,0,0,0,0,42,0,6,6000,0,0
346,CA,CA2000865,MD 58 SIERRA HIGHLANDS,Small,0,0,0,0,0,0,26,0,6,6000,0,0
347,CA,CA2010002,CITY OF MADERA,Medium,0,0,0,0,0,0,14202,10,6,6010,0,0
348,CA,CA2010017,"TESORO VIEJO MASTER MWC, INC.",Small,0,0,0,0,0,210,210,10,6,6010,0,0
349,CA,CA2110002,MARIN MUNICIPAL WATER DISTRICT,Large,0,0,784,0,204,0,64275,110,6,6110,784,0.012197588
350,CA,CA2300819,IRVINE LODGE REST STOP,Small,0,0,0,0,1,0,1,300,6,6300,0,0
351,CA,CA2410002,CITY OF DOS PALOS,Medium,0,0,0,0,38,0,2559,410,6,6410,0,0
352,CA,CA2701221,WASHINGTON  SCHOOL WS,Small,0,0,0,0,0,2,2,701,6,6701,0,0
353,CA,CA2710004,CAL AM WATER COMPANY - MONTEREY,Medium,0,0,0,2144,0,0,37706,710,6,6710,0,0
354,CA,CA2710010,CWSC SALINAS,Large,0,0,0,0,0,0,24712,710,6,6710,0,0
355,CA,CA2810003,"NAPA, CITY OF",Large,0,0,0,0,0,0,25264,810,6,6810,0,0
356,CA,CA3010001,CITY OF ANAHEIM,Large,0,0,0,105,0,0,62033,10,6,6010,0,0
357,CA,CA3010004,MESA  WATER DISTRICT,Large,0,0,0,0,0,0,24194,10,6,6010,0,0
358,CA,CA3010010,CITY OF FULLERTON,Large,0,0,0,0,0,0,31838,10,6,6010,0,0
359,CA,CA3010022,GOLDEN STATE WC - WEST ORANGE,Large,0,0,0,0,0,0,27834,10,6,6010,0,0
360,CA,CA3010027,CITY OF ORANGE,Large,0,0,0,0,0,0,36508,10,6,6010,0,0
361,CA,CA3010035,GOLDEN STATE WC - PLACENTIA/YORBA LINDA,Medium,0,0,0,0,0,0,12861,10,6,6010,0,0
362,CA,CA3010038,CITY OF SANTA ANA,Large,0,0,0,0,0,45025,45025,10,6,6010,0,0
363,CA,CA3010053,CITY OF HUNTINGTON BEACH,Large,0,0,0,0,0,0,55219,10,6,6010,0,0
364,CA,CA3010062,CITY OF GARDEN GROVE,Large,0,0,0,0,0,0,33692,10,6,6010,0,0
365,CA,CA3010071,JOINT REGIONAL WATER SUPPLY SYSTEM,Large,0,0,0,0,0,0,42,10,6,6010,0,0
366,CA,CA3010073,MOULTON NIGUEL WATER DISTRICT,Large,0,0,0,0,0,0,55154,10,6,6010,0,0
367,CA,CA3010082,SERRANO WATER DISTRICT,Large,0,0,0,0,0,0,2254,10,6,6010,0,0
368,CA,CA3010092,IRVINE RANCH WATER DISTRICT,Large,0,0,0,0,0,0,120837,10,6,6010,0,0
369,CA,CA3010093,EAST ORANGE COUNTY WD - WZ,Large,0,0,0,0,14,0,16,10,6,6010,0,0
370,CA,CA3010094,TRABUCO CANYON WATER DISTRICT,Large,0,0,0,0,0,0,4077,10,6,6010,0,0
371,CA,CA3010101,SANTA MARGARITA WATER DISTRICT,Large,0,0,0,0,0,0,57550,10,6,6010,0,0
372,CA,CA3110004,CITY OF LINCOLN,Medium,0,0,100,0,0,0,18974,110,6,6110,100,0.00527037
373,CA,CA3110008,CITY OF ROSEVILLE,Large,0,0,0,0,0,0,43822,110,6,6110,0,0
374,CA,CA3110025,PLACER CWA - FOOTHILL,Large,0,0,0,0,0,0,26124,110,6,6110,0,0
375,CA,CA3310001,COACHELLA VWD: COVE COMMUNITY,Large,0,0,0,0,0,108507,108507,310,6,6310,0,0
376,CA,CA3310009,EASTERN MUNICIPAL WD,Large,0,0,0,0,0,0,162287,310,6,6310,0,0
377,CA,CA3310012,ELSINORE VALLEY MWD,Large,0,0,0,0,0,0,44610,310,6,6310,0,0
378,CA,CA3310021,JURUPA COMMUNITY SD,Large,0,0,0,400,0,0,32550,310,6,6310,0,0
379,CA,CA3310022,LAKE HEMET MWD,Medium,0,0,0,0,1814,0,14310,310,6,6310,0,0
380,CA,CA3310025,"NORCO, CITY OF",Large,0,0,0,400,0,0,7422,310,6,6310,0,0
381,CA,CA3310031,"RIVERSIDE, CITY OF",Large,0,0,0,0,0,0,66033,310,6,6310,0,0
382,CA,CA3310037,"CORONA, CITY OF",Large,0,0,0,371,0,0,43859,310,6,6310,0,0
383,CA,CA3310038,RANCHO CALIFORNIA WATER DISTRICT,Large,0,0,0,0,0,0,44723,310,6,6310,0,0
384,CA,CA3310044,RUBIDOUX COMMUNITY SD,Large,0,0,0,0,0,0,6675,310,6,6310,0,0
385,CA,CA3310049,WESTERN MWD,Large,0,0,0,5,0,0,21181,310,6,6310,0,0
386,CA,CA3310075,WESTERN MWD (ARLINGTON),Large,0,0,0,0,0,3,3,310,6,6310,0,0
387,CA,CA3310083,CHINO BASIN DESALTER AUTH. - DESALTER 2,Large,0,0,0,0,0,4,4,310,6,6310,0,0
388,CA,CA3410001,SACRAMENTO SUBURBAN WATER DISTRICT,Large,0,0,0,0,178,0,47020,410,6,6410,0,0
389,CA,CA3410004,CARMICHAEL WATER DISTRICT,Medium,0,0,0,0,0,0,11694,410,6,6410,0,0
390,CA,CA3410006,CITRUS HEIGHTS WATER DISTRICT,Medium,0,0,0,0,0,0,19878,410,6,6410,0,0
391,CA,CA3410010,CALAM - SUBURBAN,Medium,0,0,0,71,0,0,17998,410,6,6410,0,0
392,CA,CA3410014,"FOLSOM, CITY OF - MAIN",Medium,0,0,0,590,959,0,20643,410,6,6410,0,0
393,CA,CA3410020,CITY OF SACRAMENTO MAIN,Large,0,0,0,0,29005,0,142794,410,6,6410,0,0
394,CA,CA3410021,SAN JUAN WATER DISTRICT,Large,0,0,0,0,0,0,10672,410,6,6410,0,0
395,CA,CA3410029,SCWA - LAGUNA/VINEYARD,Large,0,0,0,0,0,0,46564,410,6,6410,0,0
396,CA,CA3410303,PRAIRIE CITY SVRA,Medium,0,0,0,0,15,0,15,410,6,6410,0,0
397,CA,CA3610004,WEST VALLEY WATER DISTRICT,Large,0,0,0,0,378,0,26777,610,6,6610,0,0
398,CA,CA3610006,WATER FACILITIES AUTHORITY-JPA,Large,0,0,0,0,0,0,7,610,6,6610,0,0
399,CA,CA3610018,CUCAMONGA VALLEY WATER DISTRICT,Large,0,0,0,16748,0,0,48315,610,6,6610,0,0
400,CA,CA3610019,SAN BERNARDINO VALLEY WD,Large,0,0,0,0,0,0,7,610,6,6610,0,0
401,CA,CA3610029,MONTE VISTA CWD,Large,0,0,0,0,5061,0,11859,610,6,6610,0,0
402,CA,CA3610034,ONTARIO MUNICIPAL UTILITIES COMPANY,Large,0,0,0,29220,0,0,37572,610,6,6610,0,0
403,CA,CA3610036,"CHINO HILLS, CITY OF",Medium,0,0,0,0,2144,0,24428,610,6,6610,0,0
404,CA,CA3610039,SAN BERNARDINO CITY,Large,0,432,0,0,358,0,44381,610,6,6610,432,0.009733895
405,CA,CA3610041,SAN GABRIEL VALLEY WC - FONTANA,Large,0,0,0,7163,0,0,47074,610,6,6610,0,0
406,CA,CA3610050,"UPLAND, CITY OF",Large,0,0,0,17653,0,0,19429,610,6,6610,0,0
407,CA,CA3610052,VICTORVILLE WATER DISTRICT,Large,0,0,0,0,357,0,36673,610,6,6610,0,0
408,CA,CA3610064,EAST VALLEY WATER DISTRICT,Large,0,0,0,3639,0,0,24067,610,6,6610,0,0
409,CA,CA3610075,CHINO BASIN DESALTER AUTH. - DESALTER 1,Large,0,0,0,0,0,4,4,610,6,6610,0,0
410,CA,CA3610129,MOJAVE WATER AGENCY,Large,0,0,0,0,0,4,4,610,6,6610,0,0
411,CA,CA3710001,CAL-AM WATER CORONADO,Large,0,0,0,0,0,0,21187,710,6,6710,0,0
412,CA,CA3710002,VALLECITOS WD,Large,0,0,0,0,0,0,22705,710,6,6710,0,0
413,CA,CA3710005,Carlsbad Municipal Water District,Medium,0,0,0,0,0,0,28410,710,6,6710,0,0
414,CA,CA3710006,"ESCONDIDO, CITY OF",Large,0,0,0,0,0,0,26604,710,6,6710,0,0
415,CA,CA3710010,HELIX WATER DISTRICT,Large,0,0,0,1,0,0,56521,710,6,6710,0,0
416,CA,CA3710013,LAKESIDE WD,Large,0,0,0,0,0,0,6955,710,6,6710,0,0
417,CA,CA3710014,"OCEANSIDE, CITY OF",Large,0,0,0,0,0,0,44071,710,6,6710,0,0
418,CA,CA3710016,RAINBOW MUNICIPAL WD,Large,0,0,0,0,0,0,8172,710,6,6710,0,0
419,CA,CA3710018,RINCON DEL DIABLO MWD (ID-1),Large,0,0,0,0,0,0,6971,710,6,6710,0,0
420,CA,CA3710020,"SAN DIEGO, CITY OF",Large,0,0,0,3,0,0,283006,710,6,6710,0,0
421,CA,CA3710025,SWEETWATER AUTHORITY,Large,0,0,0,0,0,0,34003,710,6,6710,0,0
422,CA,CA3710027,VISTA IRRIGATION DISTRICT,Large,0,0,0,0,0,0,27489,710,6,6710,0,0
423,CA,CA3710034,OTAY WATER DISTRICT,Large,0,0,0,0,0,0,49479,710,6,6710,0,0
424,CA,CA3710037,PADRE DAM MWD,Medium,0,0,0,0,0,0,23163,710,6,6710,0,0
425,CA,CA3710042,SAN DIEGO COUNTY WATER AUTHORITY,Large,0,0,0,0,0,106,106,710,6,6710,0,0
426,CA,CA3710045,POSEIDON RESOURCES - CDP,Large,0,0,0,0,0,0,1,710,6,6710,0,0
427,CA,CA3810001,SAN FRANCISCO REGIONAL WATER SYSTEM,Large,0,0,0,0,0,0,235,810,6,6810,0,0
428,CA,CA3810010,SAN FRANCISCO INTERNATIONAL AIRPORT,Large,0,0,0,0,0,0,432,810,6,6810,0,0
429,CA,CA3810011,SFPUC CITY DISTRIBUTION DIVISION,Large,0,3545,0,0,2193,0,176028,810,6,6810,3545,0.020138842
430,CA,CA3910001,CALIFORNIA WATER SERVICE - STOCKTON,Large,0,0,0,1182,845,0,43871,910,6,6910,0,0
431,CA,CA3910006,STOCKTON EAST WATER DISTRICT,Large,0,0,0,0,0,0,235,910,6,6910,0,0
432,CA,CA3910012,CITY OF STOCKTON,Large,0,0,0,0,0,0,49167,910,6,6910,0,0
433,CA,CA4000648,KEN MAR GARDENS,Small,0,0,0,0,0,49,49,0,6,6000,0,0
434,CA,CA4000653,RANCHO COLINA MOBILE HOME PARK,Small,0,0,0,0,0,126,126,0,6,6000,0,0
435,CA,CA4000654,RESTHAVEN MOBILE HOME PARK,Small,0,0,0,0,0,80,80,0,6,6000,0,0
436,CA,CA4000775,MUSTANG SPRINGS MUTUAL WATER,Small,0,0,0,0,0,16,16,0,6,6000,0,0
437,CA,CA4000815,LAS VENTANAS RANCH,Small,0,0,0,0,0,0,36,0,6,6000,0,0
438,CA,CA4010026,NIPOMO COMM SERVICES DIST,Medium,0,0,0,0,0,0,4464,10,6,6010,0,0
439,CA,CA4010027,NACIMIENTO WATER COMPANY,Small,0,0,0,0,0,653,653,10,6,6010,0,0
440,CA,CA4010080,NACIMIENTO WATER PROJECT,Large,0,0,0,0,0,0,9,10,6,6010,0,0
441,CA,CA4010300,HEARST MONUMENT STATE PARK,Small,0,0,0,0,0,13,13,10,6,6010,0,0
442,CA,CA4110008,CALIFORNIA WATER SERVICE - SAN MATEO,Large,0,0,0,0,1489,0,26259,110,6,6110,0,0
443,CA,CA4110013,CITY OF DALY CITY,Large,0,0,0,0,0,0,23107,110,6,6110,0,0
444,CA,CA4200833,BONITA SCHOOL,Small,0,0,0,0,0,5,5,200,6,6200,0,0
445,CA,CA4210006,LOMPOC-CITY WATER UTILITY DIV,Medium,0,0,0,0,0,0,10040,210,6,6210,0,0
446,CA,CA4210010,CITY OF SANTA BARBARA WATER DEPARTMENT,Medium,0,0,0,76,0,0,27019,210,6,6210,0,0
447,CA,CA4210011,SANTA MARIA WATER DEPARTMENT,Large,0,0,0,0,0,0,23118,210,6,6210,0,0
448,CA,CA4210030,CENTRAL COAST WATER AUTHORITY,Large,0,0,0,0,0,15,15,210,6,6210,0,0
449,CA,CA4310011,SAN JOSE WATER,Large,0,0,0,0,6276,0,222297,310,6,6310,0,0
450,CA,CA4310012,CITY OF SANTA CLARA,Large,0,0,0,0,0,0,26278,310,6,6310,0,0
451,CA,CA4310014,CITY OF SUNNYVALE,Large,0,0,0,0,0,0,29557,310,6,6310,0,0
452,CA,CA4310022,GREAT OAKS WC INC,Large,0,0,0,0,0,0,21399,310,6,6310,0,0
453,CA,CA4310027,SANTA CLARA VALLEY WATER DISTRICT,Large,0,0,0,0,0,25,25,310,6,6310,0,0
454,CA,CA4400526,BIG REDWOOD PARK WATER,Small,0,0,0,0,0,65,65,400,6,6400,0,0
455,CA,CA4400528,LAUREL COMMUNITY LEAGUE,Small,0,0,0,0,0,23,23,400,6,6400,0,0
456,CA,CA4400559,SUMMIT MUTUAL WATER COMPANY,Small,0,0,0,0,0,54,54,400,6,6400,0,0
457,CA,CA4400595,VILLA DEL MONTE MWC,Small,0,0,0,0,0,0,128,400,6,6400,0,0
458,CA,CA4400604,BRACKEN BRAE COUNTRY CLUB,Small,0,0,0,0,0,17,17,400,6,6400,0,0
459,CA,CA4400753,CABRILLO COLLEGE,Medium,0,0,0,0,0,1,1,400,6,6400,0,0
460,CA,CA4410301,CSP - BIG BASIN STATE PARK,Small,0,0,0,0,0,170,170,410,6,6410,0,0
461,CA,CA4500153,SHASTA DISTRICT FAIR,Medium,0,0,0,0,0,1,1,500,6,6500,0,0
462,CA,CA4510005,CITY OF REDDING,Medium,0,0,0,0,0,0,29230,510,6,6510,0,0
463,CA,CA4810003,CITY OF FAIRFIELD,Large,0,0,0,0,0,0,31879,810,6,6810,0,0
464,CA,CA4810007,CITY OF VALLEJO,Large,0,0,0,0,0,0,38004,810,6,6810,0,0
465,CA,CA4910005,"HEALDSBURG, CITY OF",Medium,0,0,0,0,0,0,4516,910,6,6910,0,0
466,CA,CA4910009,"SANTA ROSA, CITY OF",Large,0,0,0,0,0,0,53106,910,6,6910,0,0
467,CA,CA4910020,SONOMA COUNTY WATER AGENCY,Large,0,0,0,0,0,0,207,910,6,6910,0,0
468,CA,CA5000010,TID/ LA GRANGE WATER SYSTEM,Small,0,0,0,0,0,59,59,0,6,6000,0,0
